id,text,created_at,lang
1529711881405231104,김채원 포카 양도합니다 All 준등포   준등기  반택  디엠주세용   르세라핌 아이즈원 le sserafim fearless pc 사쿠라 김채원 허윤진 카즈하 김가람 홍은채 분철 분할 양도 교환 럭드 엠투유 사웨 파스테 케타포 위버스샵 미공포 쇼피 쇼라 라자다 특전 공방 홀로그램 노멀 채원 ,2022-05-26 06:31:47+00:00,ko
1529711634360455168,diez chaewon i miss you  르세라핌 김채원 김채원 르세라핌김채원 lesserafim IMLESSERAFIM,2022-05-26 06:30:48+00:00,ko
1529711468924608512,nueve chaewon i love you so much 르세라핌 김채원 김채원 르세라핌김채원 lesserafim IMLESSERAFIM,2022-05-26 06:30:09+00:00,ko
1529711356697534464,ocho we love you chaewon 르세라핌 김채원 김채원 르세라핌김채원 lesserafim IMLESSERAFIM,2022-05-26 06:29:42+00:00,ko
1529711308219617280,르세라핌 위버스재팬 포카 분철 양도 현재 일본 배대지에 있음  채원x 사쿠라  카즈하  윤진x 은채  가람  ,2022-05-26 06:29:31+00:00,ko
1529711280122216449,siete chaewon te amo mucho hermosa 르세라핌 김채원 김채원 르세라핌김채원 lesserafim IMLESSERAFIM,2022-05-26 06:29:24+00:00,ko
1529711154968158209,르세라핌 FEARLESS 김가람 포카 양도합니다 사운드웨이브 사웨 럭드 엠투유 럭드 위버스 홀로그램 입니다 최대한 일괄로 양도하고 싶고 일괄 시 모든 포카  에 드릴게용  각각은 제시해주시면 부르시는 가격에 거의 드려요  DM주세요 ,2022-05-26 06:28:54+00:00,ko
1529711140057530369,seis chaewon is so cute 르세라핌 김채원 김채원 르세라핌김채원 lesserafim IMLESSERAFIM,2022-05-26 06:28:51+00:00,ko
1529711122756308995,르세라핌 노래 괜히 들음 중독성 장난 아니라 계속 머리에 맴돌아,2022-05-26 06:28:46+00:00,ko
1529711054200406016, 이거 보고도 무시하고 르세라핌 빠는 애들 있으면 내심 실망하고 손절할 것 같음 물론 다른 멤버들도 피해를 입은 셈이고 오랫동안 데뷔를 기다려온 팬들도 많지만 얘가 르세라핌이라는 그룹에 남아있는 한 보이콧 안하고 계속 소…,2022-05-26 06:28:30+00:00,ko
1529711047371894784,Cinco chaewon is the best girl 르세라핌 김채원 김채원 르세라핌김채원 lesserafim IMLESSERAFIM,2022-05-26 06:28:29+00:00,ko
1529710951083266050,cuatro chaewon te super mega amo 르세라핌 김채원 김채원 르세라핌김채원 lesserafim IMLESSERAFIM,2022-05-26 06:28:06+00:00,ko
1529710940195033088,탑꾸 스꾸 양도 판매 방탄 스키즈 더보이즈 엔시티 투바투  크래비티 세븐틴 스테이씨 레드벨벳 블랙핑크 빌리 트와이스 있지 아이브 예나 유리 에스파 진 윤기 호석 남준 지민 태형 정국 아이들 몬스타엑스 르세라핌 콜북 드볼 스티커 원영 엔믹스 앙스타 D 스티커탑꾸 포카 폴꾸 커미션 케플러 ,2022-05-26 06:28:03+00:00,ko
1529710919294816258, 르세라핌  人 체제 활동에도 밝은 분위기  포토  연예 르세라핌  人 ,2022-05-26 06:27:58+00:00,ko
1529710886054768641,Tres chaewon is very talented 르세라핌 김채원 김채원 르세라핌김채원 lesserafim IMLESSERAFIM,2022-05-26 06:27:50+00:00,ko
1529710800058949633,dos chaewon is a good singer 르세라핌 김채원 김채원 르세라핌김채원 lesserafim IMLESSERAFIM,2022-05-26 06:27:30+00:00,ko
1529710726826405890,uno te amo chaewon uno dos 르세라핌 김채원 김채원 르세라핌김채원 lesserafim IMLESSERAFIM,2022-05-26 06:27:12+00:00,ko
1529710611784814592, “오늘도 예쁜 핌둥이들”…르세라핌 ‘학폭 논란’ 김가림 제외→인 체제 활동 근황 르세라핌 LESSERAFIM 김가람 르세라핌데뷔 FEARLESS ,2022-05-26 06:26:45+00:00,ko
1529710390485331973,안방열 직캠K 르세라핌 사쿠라 FEARLESS LE SSERAFIM SAKURA FanCam│SBS Inkigay  ผ่าน YouTube,2022-05-26 06:25:52+00:00,ko
1529710231147540481,팝콘 게임즈 카드슬리브 하드 × 개당  양도해요  준등기개까지  반택  일반택배  우체국택배   목요일 발송 popcorn games sleeves hard sell 공구 판매 포카 세븐틴 엔시티 드림 더보이즈 스키즈 방탄 엑소 아이브 에스파 르세라핌 svt nct tbz txt bts opp ,2022-05-26 06:25:14+00:00,ko
1529710190337044482, TS  ㅅ챔ㅍ언 르세라핌  FEARLESS엔딩 i H    FEARLESS  르세라핌 LESSERAFIM ,2022-05-26 06:25:04+00:00,ko
1529710159035269120, 저거 찐 같은게 르세라핌 내에서 릴레이 칭찬해줄 때 김가람이 사쿠라 칭찬해주는 거였는데 굳이 성형한 부분만 콕 집어서 “눈이 크고…코도 엄청 높고…”예쁘다도 아님하면서 위아래로 훑다가 자기 혼자 빵터져서 웃음 멤…,2022-05-26 06:24:57+00:00,ko
1529710089246068737,미디어펜 엠카운트다운 라인업 강다니엘·라잇썸·르세라핌·밴디트·아스트로·ABIX·예린·클라씨·효연 등   HYOYEON GirlsGeneration 소녀시대 SNSD SNSDNEWS,2022-05-26 06:24:40+00:00,ko
1529710039342415872,ㅤㅤㅤ 르세라핌 소녀들은 왜 인어공주가 되었나  ☛    ☚,2022-05-26 06:24:28+00:00,ko
1529709911088984064, 핫핑쿠 르세라핌  LESSERAFIM KIMCHAEWON 김채원 ,2022-05-26 06:23:58+00:00,ko
1529709513745612800,fancam studio choom 르세라핌 김채원 김채원 르세라핌김채원 lesserafim IMLESSERAFIM ,2022-05-26 06:22:23+00:00,ko
1529720059454599169, 오만가지 매력이 활짝 핀 짱세라핌의 매력을  오직 단 한 단어로만 정의할 수 있다면••  그 사람에겐 최소 노벨상은 줘야할 거예요 그렇게 년동안  상을 탄 사람은 없었다고 한다•••   THES…,2022-05-26 07:04:17+00:00,ko
1529719961186209792, ★회 더쇼초이스 후보① 아니 여러분  핌둥이들이랑 더쇼랑 분명히 같이 꽃가게 가서 꽃을 훔쳤는데•• 왜 더쇼만 잡혔죠  THESHOW 더쇼 LESSERAFIM FEARLESS less…,2022-05-26 07:03:54+00:00,ko
1529720887062040576,르세라핌 kpop merch 쇼피 케이팝머치 홍은채 포카 양도합니다 wts   가격 제시 sell   le sserafim fearless pc 김채원 사쿠라 허윤진 카즈하 홍은채 양도 포카 포토카드 굿즈 미개봉 앨범 럭드 엠투유 사웨 파스테 케타포 미공포 쇼피 쇼라 라자다 특전 공방 분철 김가람 가람 ,2022-05-26 07:07:34+00:00,ko
1529720701921288192,연극 뮤지컬 콘서트 대리티켓팅  폼림 해드립니다  용병이라고 생각해 주세요 매크로 직링 사용합니다 선입금 수고비 메트 양식대로 디엠주세요   선예매 공방 사녹 폼림 신우 박지훈 투바투 효연 르세라핌 이펙스 원어스 베리베리 유나이트 클라씨 엔시티드림 아스트로 세븐틴 아이들 댈티,2022-05-26 07:06:50+00:00,ko
1529720141919158272,르세라핌 사쿠라 쇼케이스 입장포카 양도합니다                                                           준등기 반택  sell 사쿠라 김채원 허윤진 카즈하 김가람 홍은채 피어리스 ,2022-05-26 07:04:37+00:00,ko
1529721146609872896, 기사 방탄소년단 컬래버 ‘FATES’ 운명으로 묶인 일곱 소년 스토리 필름 공개   BTS 방탄소년단 FATES FATESHYBE,2022-05-26 07:08:36+00:00,ko
1529721814909431808, 단단한 껍질을 깨고 세상의 주목 아래 데뷔한 걸그룹 르세라핌의 더블유 월호 선공개 화보 LESSERAFIM 르세라핌 Wkorea  ,2022-05-26 07:11:16+00:00,ko
1529721899353538560,LE SSERAFIM OFFICIAL MERCH 르세라핌 공식 MD 분철합니다 MD구매 완료했습니다  가람   배송비  르세라핌 사쿠라 김채원 채원 허윤진 카즈하 김가람 홍은채 양도 포카 공굿 분철 MD 공식 엽서 스티커  옵챗 가람으로 들어와주세요  ,2022-05-26 07:11:36+00:00,ko
1529722245169684485, 뜨거운 에너지 르세라핌 LE SSERAFIM  LESSERAFIM 김채원 허윤진 홍은채,2022-05-26 07:12:58+00:00,ko
1529722142593413121, 르세라핌 kpop merch 쇼피 케이팝머치 홍은채 포카 양도합니다 wts   가격 제시 sell   le sserafim fearless pc 김채원 사쿠라 허윤진 카즈하 홍은채 양도 포카 포토카드 굿즈 미개봉 앨…,2022-05-26 07:12:34+00:00,ko
1529722098519683072,뜨거운 에너지 르세라핌 LE SSERAFIM  LESSERAFIM 김채원 허윤진 홍은채,2022-05-26 07:12:23+00:00,ko
1529722572426059781, 𝐇𝐀𝐏𝐏𝐘 𝐇𝐎𝐒𝐇𝐈 𝐃𝐀𝐘   𝟎𝟔𝟏𝟒 𝟎𝟔𝟏𝟗 𝐌𝐀𝐑𝐈𝐍𝐄 𝐂𝐎𝐅𝐅𝐄𝐄 빅히트 사옥점 HYBEMarine   호시의 번째 생일을 축하하기 위해 생일카페 이벤트를 진행합니다 ఇ ◝‿◜ ఇ  호랑이생…,2022-05-26 07:14:16+00:00,ko
1529722106207821824, BTS에 대한 소문이 무엇이든 믿지 마세요 BTS에서 직접 또는 Hybe Entertainment의 공식 정보를 믿으십시오 ,2022-05-26 07:12:25+00:00,ko
1529722362450804736,뜨거운 에너지 르세라핌 LE SSERAFIM ,2022-05-26 07:13:26+00:00,ko
1529723104750370816,garamout  미친놈 이미 다른 사람을 괴롭히고도 자신을 피해자로 삼으려고 합니까 어서 퇴열해요 홍보 돈을 낭비하지 말아요,2022-05-26 07:16:23+00:00,ko
1529724183777005568, dasonitae 국민을 개돼지로 보는 회사죠 물어뜯을거 던져주고 여론조작 FreeVfromHybe FREE TAEHYUNG freetaehyung 하이브재재계약반대 LEAVE TAEHYUNG ALONE…,2022-05-26 07:20:40+00:00,ko
1529723978935201792,dasonitae 국민을 개돼지로 보는 회사죠 물어뜯을거 던져주고 여론조작 FreeVfromHybe FREE TAEHYUNG freetaehyung 하이브재재계약반대 LEAVE TAEHYUNG ALONE BOYCOTTHYBE NOHYBE FreeTaehyungFromhybe FREE TAEHYUNG FROM HYBE FREE TAEHYUNG FROM COMPANY STAN freeVfromBTS 김가람학폭 정바비아웃,2022-05-26 07:19:52+00:00,ko
1529724238839816192, wkorea Instagram Update with Chaewon  협찬 ltattentiongt 단단한 껍질을 깨고 세상의 주목 아래 데뷔한 걸그룹 르세라핌LE SSERAFIM    르세라핌 LESSERAFIM  김채원 채원 チェウォン KIMCHAEWON Chaewon ,2022-05-26 07:20:54+00:00,ko
1529723996077494272, ʚ fearless baseball ver ɞ  그루트 lesserafim 르세라핌 sakura 사쿠라 ,2022-05-26 07:19:56+00:00,ko
1529724687424507904,ㅤㅤㅤ 르세라핌 사쿠라와 윤진이는 엉덩이를 때리는 것을 좋아한다  ☛    ☚,2022-05-26 07:22:41+00:00,ko
1529724628263763968, 르세라핌 학폭 가해자 김가람 탈퇴 안 하나요 이렇게 또 피해자들이 김가람 보면서 김가람이 괴롭혔던 시간 떠올리면서 고통 속에서 살아 가야 하나요 진심 어린 사과로도 모자를 판에 법적 대응 하겠다는 말에다 데뷔를 시…,2022-05-26 07:22:26+00:00,ko
1529724333178101760,르세라핌 레세라핌 포카 포토카드 미공포 럭드 럭키드로우 사운드웨이브 네이브쇼핑라이브 네쇼라 엠투유 파워스테이선   Le serafim poca phtocard pob Unpearned Lucky Draw Sound Wave Navy Shopping Live Neshora MU Power Station sell  럭드재질상 기스 괜찮으신 분만 ,2022-05-26 07:21:16+00:00,ko
1529723817501036544,ㅤㅤㅤ 르세라핌 순백의 카즈하 채원  ☛    ☚,2022-05-26 07:19:13+00:00,ko
1529723633072975872,프리쿠라 커미션  스트레이키즈 스키즈 투바투 더보이즈 엔시티 엔하이픈 에이티즈 세븐틴 방탄소년단 데이식스 아스트로 트레저 크래비티 베리베리 비투비 엑소 에스파 르세라핌 케플러 스테이씨 엔믹스 양도 스티커 포카 ,2022-05-26 07:18:29+00:00,ko
1529723379238211585,모든 대리티켓팅•취켓팅•폼림버튼림위버스 문의받아요  공지 안 뜬 공연 미리 예약가능  뮤지컬 데스노트•웃는남자•지킬앤하이드•메이사의노래 엔시티 나훈아 제이비 팬콘서트 임영웅 르세라핌 투바투 콘서트 세븐틴 더보이즈 배구 농구 야구 축구 토트넘내한  경력마음함 댈티 양도 ,2022-05-26 07:17:29+00:00,ko
1529722680454225921,ㅤㅤㅤ 르세라핌 허윤진의 바이커쇼츠 입은 엉덩이가 돋보인다  ☛    ☚,2022-05-26 07:14:42+00:00,ko
1529724686497550337,Garam ㅋㅋㅋㅋㅋㅋㅋㅋ,2022-05-26 07:22:40+00:00,ko
1529724597637369856,Garam 나도 안가고싶은데 아빠가 가래,2022-05-26 07:22:19+00:00,ko
1529724691882995712, 투바투 포카 양도   장 이상 거래  준등기끼택반택   sell buy 수빈 연준 럭드 휴닝카이 범규 태현 yeonjun beomgyu soobin hueningkai taehyun mess hate end…,2022-05-26 07:22:42+00:00,ko
1529725404042276864, 쇼챔피언 LESSERAFIM KIMCHAEWON 김채원 ,2022-05-26 07:25:31+00:00,ko
1529725359783956481, slay즈  LESSERAFIM 김채원 CHAEWON ,2022-05-26 07:25:21+00:00,ko
1529725310165319681, 알라잌킷 알라잌킷 라잌 댓 LESSERAFIM HUHYUNJIN ,2022-05-26 07:25:09+00:00,ko
1529725289856905216, 안녕하세요쏘스뮤직입니다 LE SSERAFIM 첫 번째 미니앨범 ‘FEARLESS’ 프로모션의 일환으로 월 일월 시KST 공개 예정이었던 르세라핌 데뷔 트레일러DEBUT TRAILER가 월 일…,2022-05-26 07:25:04+00:00,ko
1529725257564663808, 인기가요 잘봤어요 오늘 의상 맘에들어  LESSERAFIM CHAEWON 김채원 ,2022-05-26 07:24:56+00:00,ko
1529726099533402112, 김가람 학폭피해자 자살시도 정바비 성폭행피해자 자살,2022-05-26 07:28:17+00:00,ko
1529724566645268481, 김가람 학폭 기사 읽어보는데 하이브 진짜 일을 못하는게 아니라 걍 ㅂㅅ같음 어쩌다 방탄 초대박으로 몸집만 커졌지 사건사고 대처는 아직도 좆소임 소속 연예인 팬분들 덕질할때 골치 많이 아프실듯,2022-05-26 07:22:12+00:00,ko
1529724145864671233, 방시혁 이상형과 김가람 ,2022-05-26 07:20:31+00:00,ko
1529723245473062914, 가람이 존나 좋은데 그냥 가람이라 하면  학폭 가해자 김가람으로 오해받을까봐  청가람 좋다고 해야함 ㅅㅂ ,2022-05-26 07:16:57+00:00,ko
1529720211267416064, 자빱 실트가 싸불이면 spc 김가람 정바비 실트도 싸불이겠네라고 말하는 능지에 할 말 잃음  얼마나 한 사람을 악마화하고 싶으면 같은 선상에 두냐 ㅋㅋ 애초에 난 김가람도 개인으로서 불필요한 사이버…,2022-05-26 07:04:53+00:00,ko
1529716821695180800, 김가람  얼굴이 아이린인가 No 보컬이 태연인가 No 랩이 제니인가 No 댄스가 모모인가 No 몸매가 미주인가 No 인성이 슬기인가 No  망상병 변태 오타쿠 한남 아재들의 일진녀 길들이기 프로젝트 당…,2022-05-26 06:51:25+00:00,ko
1529716177773113344,학교폭력 논란에 김가람 빠진 르세라핌,2022-05-26 06:48:52+00:00,ko
1529714440287186944,김가람 아직도 탈퇴 안했어요 ㅋㅋㅋ 레전드  김가람탈퇴해 garamout 김가람학폭,2022-05-26 06:41:57+00:00,ko
1529712998860099584, 하이브 김가람 탈퇴 검토 아예 안 하고 있대 하 ㅋㅋㅋㅋㅋㅋㅋ 이젠 인조도 불매하는 게 맞을 듯 인조로 인기 좀 얻으면 나가람 다시 끼워서 활동하겠다는 거잖아 ,2022-05-26 06:36:14+00:00,ko
1529712499615858689, 김가람 좋아할거면 이거나 보시면서 꼭 평생을 살아가시길•• ,2022-05-26 06:34:15+00:00,ko
1529709580212613121, 김가람 학폭피해자 자살시도 정바비 성폭행피해자 자살 ,2022-05-26 06:22:39+00:00,ko
1529708520106782720,르세라핌 LESSERAFIM 미공포 포카 포토카드 pc 양도 판매 특전 일본 위버스  김채원 사쿠라 김가람 홍은채 허윤진 카즈하 아이즈원 후드채원 윙크채원 쇼피 shopee 럭드 케이팝머치 케타포 쇼케이스  인증가능 하자예민X Sell ,2022-05-26 06:18:26+00:00,ko
1529707717337976832,르세라핌 포토카드 양도 Sell DM주세요 은채 홍은채  ㅅㅊㅇ 르세라핌 데뷔 쇼케이스 특전 미공포 포토카드 포카 양도 교환 판매 사쿠라 김채원 카즈하 허윤진 김가람 홍은채 야광봉 응원봉 키트 위버스샵 신나라 예스 케타포 케이타운포유 미공포 채원 은채 앨범 뮤직뱅크 뮤뱅 공방포카 ,2022-05-26 06:15:15+00:00,ko
1529707258732761088,르세라핌 포카 포토카드 양도해요 wts lfb LE SSERAFIM photocard yangdo FEARLESS pc sell  앨포 럭드 특전 양도 준등기   lesserafim showcase present LD pob wtb 사쿠라 김채원 카즈하 홍은채 허윤진 김가람 공방 broadcast poca selling GARAM YUNJIN KAZUHA EUNCHAE SAKURA CHAEWON ,2022-05-26 06:13:25+00:00,ko
1529707196484702208,TOP이슈 르세라핌 ‘학폭 가해’ 김가람 빈자리…오히려 음원 성적 상승 르세라핌 LESSERAFIM　   ,2022-05-26 06:13:10+00:00,ko
1529704849444548608,김가람 탈퇴 안 하면 걔 슬금슬금 또 활동하려고 하겠지,2022-05-26 06:03:51+00:00,ko
1529702687532793856,르세라핌 특전 세트 양도   SW      krw PS        krw  배송비 별도  Paypal ok  Eng ok  ㅅㅊㅇ LE SSERAFIM 사쿠라 김채원 허윤진 카즈하 김가람 홍은채 FEARLESS ,2022-05-26 05:55:15+00:00,ko
1529702006495285248,김가람 빠져서 르세라핌 무대 노래 오늘 처음 봄 세라핌 아니 르세라핌 짱gt•lt,2022-05-26 05:52:33+00:00,ko
1529701292569817088, 사람 열받게 하는 것도 참 재주라면 재주다  우리가 기다리는 건 사골국 리믹스가 아니라 신곡 내고 무대활동하는 거 보는 거라고  그리고 성범죄자 정바비 음악 빼  학폭 가해자 김가람 탈퇴시켜   이딴 식으로 넘어갈…,2022-05-26 05:49:43+00:00,ko
1529699875561975808, 학폭가해자 김가람 피해자 자살시도 함 성범죄자 정바비  차 피해자 자살함 차 피해자 재판진행중 이런사실을 알면서도 피해자에게 차가해중인 소속사 하이브  김가람탈퇴해 정바비참여곡삭제해,2022-05-26 05:44:05+00:00,ko
1529699853441597440, 이번사안은 안타깝게도 김가람 학폭관련 인증글에서 ㅌㅎ이가 등장했으니 회사입장에서는 잘됐네 싶었을거고 소름돋게도 어제 하루 온국민이 그얘기만함 회사하는 짓이야 몇년째봐왔으니 빤하고 이제 이거 시들해지면 또 머스터…,2022-05-26 05:44:00+00:00,ko
1529699822831251457, 하이브가 학폭 호 처분인인 김가람을 피해자 라고 하고 진짜 피해자분을 가해자로 몰겠다며 내뱉은 말이 속옷 몰카야 근데 하이브는 성관계 몰카 찍은 성범죄자 정바비는 용서 해줬거든 내로남불의 최고봉 하이브   김가람탈퇴해…,2022-05-26 05:43:52+00:00,ko
1529699813230379009, 김가람 이샛키야 감히 내가수를 능멸했어 너따위가 피해자 n차가해하고 돌판선배들 섹드립하고 하이브뒤에 숨었어 더러운 입싸물고 탈퇴해 하이브 몰카성범죄자 정바비 학폭가해자 김가람 쓰레기 싹다 묻고 피해자 차가…,2022-05-26 05:43:50+00:00,ko
1529699801477939200, 기껏 우리애들이 배불려줬더니 삽질 하다하다 똥싸고있네 성폭력몰카범 정바비학폭가해자 김가람 싸고도는 양아치회사 얘네 본질은 같아 얘네들 싼똥 내가수한테 안묻히려면 불매밖에 없음 김가람들어왔을 때 투트랙으로…,2022-05-26 05:43:47+00:00,ko
1529699635433918469, 학폭가해자 김가람 데뷔시키고 피해자차가해하기 성범죄자 정바비 참여곡 수록하기 피해자에게 한없이 악독한 소속사 하이브  김가람탈퇴해 정바비참여곡삭제해,2022-05-26 05:43:08+00:00,ko
1529699563451596800, 불법촬영혐의 정씨의 곡은 베앨에 넣어도 된다는식의 행동을 하면서 김가람이 무단촬영 당했다라고 문제시하면 안되는거죠 그런 불법적인행동에 면죄부를 주겠다는거 아닙니까 그러면서 김가람 옹호는 왜해요 그건 맞고 이건 틀려요…,2022-05-26 05:42:51+00:00,ko
1529699095035596810, 학교폭력행사한 김가람은 부득부득 활동을 이어가고 고작 명품 짭을 입은 프리지아가 자숙 후 봉사라니 세상이 어떻게 되는거임,2022-05-26 05:40:59+00:00,ko
1529696740282343424, 이런거때문에 김가람이 악질인거겠지… 엥 김가람은 활동 잘 하던데요 짱세라핌 최고 이럴수도 있잖아… 학폭 가해자가 잘됐다는 선례를 남기게 된다는게 참 싫어,2022-05-26 05:31:37+00:00,ko
1529696712541241345, 김가람탈퇴해 가족 자체가 똥통이네 김가람 호처분 받았고 사회봉사 부모님은 학폭예방교육까지 받았다는데 아무렇지 않게 데뷔를 시킴 ,2022-05-26 05:31:31+00:00,ko
1529696707638083584, 김가람 활중 말고 탈퇴해라  이 글은 뉴스픽 파트너스 활동의 일환으로 이에 따른 일정액의 포인트를 제공받고 있습니다 김가람 김가람학폭 김가람탈퇴해,2022-05-26 05:31:30+00:00,ko
1529696671839711232, 김가람 팬들은 이제쯤 알려나   니네가 준 사랑이 어린 여학생 하나를 죽인거임 남 인생은 다 망치고 니는 팔자 펴보겠다고 사랑받는 직업 선택한게 진짜 ,2022-05-26 05:31:21+00:00,ko
1529696649182081025,  진짜 돌판 망햇다니까   김가람 학폭했다며 근데 너무 예뻐  예쁘면 다냐  그래도 이뻐… 입덕할거같아  정신차리세요… 역시 이래서 돌판에 학폭돌을 들이는게 아님  보통 김가람 너무 예뻐 근데 학폭…,2022-05-26 05:31:16+00:00,ko
1529726694864523265, 오늘의르세라핌   두산베어스 시구amp시타  LESSERAFIM 르세라핌 ,2022-05-26 07:30:39+00:00,ko
1529726682403246081, 오늘의르세라핌   인기가요   LESSERAFIM 르세라핌 FEARLESS BlueFlame ,2022-05-26 07:30:36+00:00,ko
1529726431827468288,    천사  김채원 KIMCHAEWON  르세라핌 LESSERAFIM ,2022-05-26 07:29:36+00:00,ko
1529726397651963904, W Korea 화보 고화질 허윤진    ,2022-05-26 07:29:28+00:00,ko
1529726396171317248,   러블리 윤진   허윤진 HUHYUNJIN ホユンジン 르세라핌 LESSERAFIM ,2022-05-26 07:29:28+00:00,ko
1529727111640272896, 김가람탈퇴해 지우는거 맞는듯 시간 전에 봤을때만 해도 대였음 찌질하게 지울 시간에 르세라핌 학폭 가해자 학폭위 호 김가람 탈퇴나 시켜 미친 소속사야,2022-05-26 07:32:19+00:00,ko
1529726811625910272, 르세라핌 김가람 학폭 피해자 측 사과 없다면 메시지 공개할 것 SBS뉴스 ,2022-05-26 07:31:07+00:00,ko
1529726684525895680,르세라핌 사쿠라 쇼케이스 입장포카 양도합니다                                                                                                    준등기 반택  sell 사쿠라 김채원 허윤진 카즈하 김가람 홍은채 피어리스 ,2022-05-26 07:30:37+00:00,ko
1529726633271508992,르세라핌 tou 미공포 분철앨범x 사쿠라 김가람 허윤진 채원 은채 카즈하  추후 국내배송비 있습니다 ,2022-05-26 07:30:24+00:00,ko
1529726174917988353,아이즈원 아이브 르세라핌 포카 양도합니다 계좌 즉입만 ,2022-05-26 07:28:35+00:00,ko
1529725959829606400, 살 즈하 버킷리스트   뿌링클 치킨 마리 먹기  치즈볼 개 먹기  르세라핌으로 건강하고 행복하게 활동하면서 성장하기 ,2022-05-26 07:27:44+00:00,ko
1529725684175646720,르세라핌 파워스테이션사운드웨이브엠투유쇼핑라이브 판매 ,2022-05-26 07:26:38+00:00,ko
1529725217836175360, 쿠라 윤진 은채예스즈 르세라핌내 제일 시끄러운 세명 근데 또 제일 눈물도많음 위할때마다 눈물흘림lt 이거얘기하다가 얘기 또 길어짐 오디오 절대안비는조합 ,2022-05-26 07:24:47+00:00,ko
1529726900779724800, 유퀴즈보고 학교폭력  그것도 학폭위호처분 받은 아이돌이 나와서는 안된다고 생각한다 선례를 남기면 안된다 김가람 은 잘만 나오던데요 어른들아 정신차리자 내 자식이 당했대도 이럴수 있을런지 김가람학폭 김가람탈퇴해…,2022-05-26 07:31:28+00:00,ko
1529727387201830918, 김가람도 학교 폭력의 피해자였습니다 의 두번째 문단에 김가람이 페메로 괴롭힘 당했다는데 괴롭힘 당했다는 애가 어떻게 하면 이런 페메들이 남음 ,2022-05-26 07:33:24+00:00,ko
1529727257207783424, 너네 좆됨 김가람 쏘스뮤직 병신들아 ㅋㅋ ,2022-05-26 07:32:53+00:00,ko
1529727224236351488, 열심히 안모아도 걍 트위터에 김가람 포카 기부해달라고 집주소랑 같이 적어올리면 우편함에 버전별로 한바가지 쌓일 거 같은데 김가람탈퇴해,2022-05-26 07:32:45+00:00,ko
1529727163783847936, 김가람탈퇴해 당장 인 체제로 활동하면 김가람 빠졌기 때문에 좋아하는 사람들 많아질 거고 인기 많아졌을 때 은근슬쩍 집어넣을 수작 뻔히 보이죠 다시 복귀했을 때 쇼케이스에서 눈물 보이며 그동안 힘들었다고 말해서…,2022-05-26 07:32:31+00:00,ko
1529727104782594048, 엽떡 마라탕 많이 먹고 나처럼 굶지 말고 여름에 편한 티셔츠 마음껏 입고 김가람의 데뷔 옹호를 취소한다 방탄소년단이 군대를 가든 말든 국가가 알아서 하겠지 난 내 할 일을 하겠어 트위터 인간들에게 올리는 체코에서의 마지…,2022-05-26 07:32:17+00:00,ko
1529727073702809600, 결론은 김가람 가해자 맞고 학폭위 열린것도 다 사실이라는 소리네ㅋㅋㅋㅋ 김가람이 학폭을 한건 친구를 위한 거고 진짜 잘못한건 피해자다 정작 자기들 불리한 얘기 쏙 빼놓고 학교폭력 정당화하면서 피해자 차가해하는 소속사…,2022-05-26 07:32:09+00:00,ko
1529727063254761472, 누가 둘 사이 원래 친구였고 틀어진게 궁금하대  미성년자 둘 사이 자질구레한 관계변화 일대기를 왜 대체 인터넷에 공지로 뿌리냐고 회사가  김가람이 학교폭력으로 무려 보호처분 호를 받은 그 상세내용이 궁금하…,2022-05-26 07:32:07+00:00,ko
1529727702445436928, YG Producer 열애설이 가짜라 자백함  하이브 직원들은 양심선언 안 하냐  LEAVE TAEHYUNG ALONE FREE TAEHYUNG FROM HYBE…,2022-05-26 07:34:39+00:00,ko
1529727023614001152,캐럿반 너무 가지고 싶어 근데 지구가 아파 하지만 세븐틴을 사랑해 그러나 하이브를 미워해 however 캐럿반 널 갖고 싶어 but I hate hybe nevertheless 캐럿반 너와 평생 함께하고 싶어 진짜 내 맘은 뭘까,2022-05-26 07:31:58+00:00,ko
1529727454906322944, 귀여워  miyawakisakura 宮脇咲良 미야와키사쿠라 사쿠라 SAKURA さくら 르세라핌 LESSERAFIM ,2022-05-26 07:33:40+00:00,ko
1529728682298085377, 이런 사람들이 모여모여  김가람영원해 이런 해시 쓰는 거구나 김가람탈퇴해 정바비참여곡삭제,2022-05-26 07:38:33+00:00,ko
1529728563494416384, 김가람탈퇴해 모든걸 싹 다 공개하고 김가람 연예계에 다시 못오게 해주시고 소속사에서도 손을 아예 못쓰게 해주세요 탈퇴랑 사과공지글 바로 올라올수 있게해주세요,2022-05-26 07:38:05+00:00,ko
1529728455520440320, 아이돌 안빨아서 르세라핌 김가람 학폭에 대해 자세히 몰랐는데 기사 읽어보니 악마도 울고 가겠다ㅋㅋㅋ 현실판 lt악마를 보았다gt임  르세라핌 하이브 김가람 김가람학폭 김가람학폭가해자 …,2022-05-26 07:37:39+00:00,ko
1529728418895790080, 우와  탈퇴가 아니라 활동중단인 것도 어이없는제 그 이유마저도  gt김가람의 다친 마음을 치유하기 위해서lt  심지어 복귀 언급까지 못박아두고요  논란 이후로 최악 중에 최악 행보만 하고 잇는 회사가…,2022-05-26 07:37:30+00:00,ko
1529728263089963010, 하이브가 만약 김가람 학폭을 묻으려고 뷔를 이용했다면 아미들은 가만히 있지 않을겁이다 김가람탈퇴해,2022-05-26 07:36:53+00:00,ko
